4.89E-06,5.88E-06,7.74E-06,1.15E-05,1.82E-05,2.82E-05,4.05E-05,5.34E-05,6.53E-05,7.53E-05,8.40E-05,9.21E-05,9.91E-05,0.000103212,0.000102822,9.86E-05,9.41E-05,9.40E-05,0.000101426,0.00011686,0.000138757,0.000165875,0.000198764,0.000239115,0.00028729,0.000339976,0.000390095,0.000429706,0.000454365,0.000465953,0.000471712,0.000479932,0.000495297,0.000517102,0.000541231,0.000563875,0.000584,0.00060317,0.000623749,0.000647578,0.000676035,0.000710506,0.000751888,0.00079918,0.000848647,0.000894791,0.000932628,0.000959572,0.000975594,0.000981715,0.000978057,0.00096303,0.000934697,0.000893745,0.000845819,0.000800747,0.00076836,0.000753414,0.00075305,0.000758512,0.00075976,0.00074983,0.000726364,0.000690197,0.000643014,0.000586269,0.00052182,0.000453042,0.000384935,0.000322954,0.000271385,0.000232205,0.000204761,0.00018625,0.000172914,0.000161642,0.000151212,0.000142307,0.000136159,0.000132735,0.000129907,0.00012436,0.000113666,9.79E-05,7.95E-05,6.19E-05,4.73E-05,3.64E-05,2.85E-05,2.27E-05,1.83E-05,1.50E-05,1.23E-05,9.98E-06,7.76E-06,5.62E-06,3.71E-06,2.21E-06,1.17E-06,5.54E-07
9.71E-06,1.08E-05,1.25E-05,1.62E-05,2.31E-05,3.38E-05,4.73E-05,6.17E-05,7.49E-05,8.65E-05,9.70E-05,0.000107041,0.000115786,0.000120662,0.00011931,0.000111966,0.000102257,9.56E-05,9.63E-05,0.000106209,0.00012485,0.000151386,0.000185951,0.000229301,0.000280965,0.000337433,0.000392138,0.000437954,0.000471007,0.000493211,0.000511409,0.000533348,0.00056324,0.000600084,0.000639626,0.000677962,0.000713786,0.000748062,0.000782394,0.000818103,0.000856564,0.000899538,0.000948333,0.001002206,0.001057599,0.001109119,0.001151522,0.001181222,0.001196564,0.001197156,0.001182974,0.001154015,0.001111009,0.001057043,0.000998771,0.000945517,0.00090598,0.00088425,0.000877754,0.000878516,0.000876857,0.000865147,0.0008395,0.000799148,0.000744965,0.000678787,0.000603833,0.000525179,0.000449185,0.000381911,0.000327426,0.000286861,0.000258383,0.000237979,0.000220971,0.000203927,0.000186089,0.000169289,0.000156194,0.000147947,0.00014291,0.000137477,0.000128412,0.000114892,9.87E-05,8.28E-05,6.92E-05,5.82E-05,4.92E-05,4.15E-05,3.50E-05,2.93E-05,2.45E-05,1.99E-05,1.55E-05,1.12E-05,7.35E-06,4.36E-06,2.31E-06,1.09E-06
1.72E-05,1.84E-05,1.97E-05,2.31E-05,3.02E-05,4.18E-05,5.67E-05,7.25E-05,8.71E-05,9.97E-05,0.000111111,0.000122009,0.000131377,0.000136297,0.000133944,0.000124193,0.000110611,9.90E-05,9.46E-05,0.000100332,0.000116615,0.000142751,0.000178129,0.000222315,0.000274036,0.000330041,0.000385124,0.000433918,0.000473736,0.000506543,0.0005383,0.000575681,0.000622314,0.000677258,0.000736562,0.000796229,0.000854046,0.000909389,0.000962291,0.001013293,0.001063982,0.001116791,0.00117336,0.001232657,0.001290647,0.001341932,0.001381927,0.001407934,0.001418823,0.001414217,0.00139406,0.001358821,0.001310228,0.001252153,0.001190955,0.001134478,0.001089671,0.00105986,0.001043207,0.001033323,0.001021755,0.001000928,0.000966004,0.000915167,0.0008491,0.000770604,0.000684517,0.000597258,0.000515602,0.000445073,0.000388723,0.000346644,0.000316107,0.000292316,0.000269996,0.000245559,0.000218779,0.00019267,0.000171363,0.000157275,0.000149465,0.00014434,0.000138095,0.000129003,0.000117876,0.000106627,9.65E-05,8.72E-05,7.81E-05,6.88E-05,5.97E-05,5.10E-05,4.29E-05,3.49E-05,2.70E-05,1.94E-05,1.27E-05,7.50E-06,3.95E-06,1.85E-06
2.68E-05,2.81E-05,2.90E-05,3.20E-05,3.94E-05,5.22E-05,6.89E-05,8.67E-05,0.000103046,0.000116803,0.000128791,0.000139889,0.000149189,0.000153772,0.000150689,0.000139623,0.000124027,0.00010985,0.000102915,0.000106825,0.000122486,0.000148994,0.000184847,0.000228589,0.000278598,0.000332458,0.00038676,0.000437986,0.000484287,0.000527005,0.000570568,0.000620403,0.000680137,0.000750052,0.000827644,0.000909297,0.000991478,0.001071059,0.00114569,0.001214802,0.001280267,0.001345222,0.001411248,0.001476137,0.001534404,0.001580257,0.001610535,0.001625359,0.001626505,0.001615416,0.001592514,0.00155803,0.001513299,0.001461458,0.001407109,0.001355251,0.001309983,0.0012733,0.00124419,0.00121845,0.001189697,0.001151344,0.001098634,0.001029868,0.000946695,0.000853718,0.000757471,0.00066483,0.000581358,0.000510359,0.000452836,0.000407813,0.000372474,0.000342396,0.000312683,0.000280057,0.000244686,0.000210203,0.000181556,0.000162037,0.000151461,0.000146656,0.000143723,0.00014027,0.000135992,0.000131494,0.000126783,0.000120897,0.000112808,0.000102428,9.06E-05,7.85E-05,6.63E-05,5.40E-05,4.15E-05,2.96E-05,1.93E-05,1.13E-05,5.93E-06,2.77E-06
3.64E-05,3.78E-05,3.83E-05,4.11E-05,4.89E-05,6.30E-05,8.19E-05,0.000102211,0.000120756,0.000136279,0.000149477,0.000161283,0.000170914,0.000175612,0.000172569,0.000161534,0.000145997,0.000132047,0.000125825,0.000131259,0.000149226,0.000178215,0.00021578,0.000259834,0.000309075,0.000362467,0.0004184,0.000474494,0.000528522,0.000579978,0.000631061,0.000686165,0.000750072,0.000825991,0.000914422,0.001012945,0.001116651,0.001219336,0.001315695,0.001403737,0.001485421,0.001564251,0.001641153,0.001712047,0.001769475,0.001807202,0.001824054,0.001824004,0.001812881,0.001794761,0.001770867,0.00174112,0.001706196,0.001667989,0.001628469,0.001588548,0.001548219,0.001507316,0.001465458,0.001420964,0.001370132,0.00130812,0.001231158,0.001138722,0.001034511,0.000925695,0.000820579,0.000725705,0.000644006,0.000575059,0.000516858,0.000467303,0.000424317,0.000385166,0.000346546,0.000306059,0.000263973,0.000223601,0.00018967,0.00016573,0.000152349,0.000147227,0.000146909,0.000148669,0.000151161,0.000153626,0.000154833,0.000152992,0.000146752,0.000136135,0.0001224,0.00010699,9.07E-05,7.37E-05,5.64E-05,4.00E-05,2.58E-05,1.50E-05,7.85E-06,3.66E-06
4.29E-05,4.45E-05,4.49E-05,4.77E-05,5.61E-05,7.14E-05,9.21E-05,0.000114574,0.000135552,0.000153604,0.000169244,0.000183176,0.000194463,0.000200421,0.000198554,0.000189021,0.000175692,0.000164975,0.000163248,0.000174415,0.000198854,0.000234086,0.000276698,0.000324338,0.00037655,0.000433914,0.000496191,0.000561011,0.000624339,0.000682675,0.000735611,0.00078704,0.000844145,0.000914605,0.001003279,0.001109777,0.001228081,0.001348832,0.001463584,0.001568634,0.001665553,0.001757587,0.001844563,0.001920629,0.00197704,0.002007946,0.002014517,0.002004107,0.001985437,0.001963985,0.001941146,0.001916823,0.001891974,0.001868206,0.001845235,0.001819603,0.001786552,0.001743173,0.001689434,0.001626177,0.001552541,0.00146562,0.001362814,0.001244995,0.001118205,0.000992517,0.00087826,0.000781662,0.00070274,0.000636838,0.000578404,0.000523964,0.000472423,0.000423427,0.000376038,0.000329068,0.000282523,0.000238541,0.000200778,0.000172627,0.00015551,0.000148386,0.000148625,0.000153408,0.000160495,0.000167967,0.000173657,0.000175234,0.000171111,0.000161225,0.000146834,0.000129468,0.000110113,8.94E-05,6.81E-05,4.80E-05,3.09E-05,1.79E-05,9.32E-06,4.33E-06
4.39E-05,4.58E-05,4.67E-05,5.00E-05,5.90E-05,7.51E-05,9.66E-05,0.000120307,0.000143143,0.0001639,0.000182884,0.000200247,0.000214513,0.000222884,0.000223294,0.000216675,0.000207671,0.000203238,0.000209933,0.00023136,0.000267054,0.000313373,0.000365979,0.000422451,0.000483247,0.000550217,0.000623657,0.000700128,0.000772934,0.000835318,0.000884635,0.000925017,0.000966822,0.001022815,0.001102674,0.001208429,0.001333349,0.001465299,0.001592894,0.001710555,0.001818911,0.001920389,0.002013804,0.002092675,0.002148855,0.002178455,0.002185066,0.002177519,0.002164189,0.002148782,0.002131051,0.002110929,0.00209113,0.002075006,0.00206189,0.002045281,0.002016367,0.0019696,0.001904968,0.001825342,0.001732216,0.001624129,0.001499014,0.001358333,0.001209748,0.00106596,0.000939756,0.000838083,0.000759226,0.000695086,0.000636679,0.000578726,0.00052055,0.000463831,0.00040984,0.00035843,0.000308996,0.000262086,0.000220059,0.000186237,0.000163183,0.000151377,0.000149131,0.000153559,0.000161642,0.000170623,0.000177893,0.000181071,0.000178586,0.000170198,0.000156797,0.000139582,0.000119452,9.72E-05,7.41E-05,5.22E-05,3.36E-05,1.95E-05,1.02E-05,4.77E-06
3.92E-05,4.16E-05,4.34E-05,4.79E-05,5.78E-05,7.41E-05,9.53E-05,0.000118698,0.000142025,0.00016461,0.000186654,0.00020762,0.000225277,0.000236596,0.000240043,0.000237571,0.000234847,0.000239452,0.000257992,0.000293546,0.00034467,0.00040663,0.000474354,0.00054537,0.000620594,0.000702172,0.000789789,0.000878233,0.000958327,0.001021101,0.001063014,0.001089332,0.001113593,0.001152907,0.00122086,0.001321416,0.001447324,0.001584323,0.001718702,0.001843195,0.001957289,0.002062527,0.002157415,0.002236561,0.002294603,0.00233111,0.002351751,0.002364362,0.002373137,0.002376251,0.002369352,0.002351725,0.002328796,0.002307843,0.002290738,0.002270942,0.002237832,0.002184078,0.002109212,0.002016965,0.001910018,0.001787388,0.001646501,0.001488094,0.001320092,0.001157065,0.001014631,0.000901993,0.000817779,0.000752164,0.000693452,0.000634207,0.000573171,0.000512881,0.000455831,0.000402219,0.000350503,0.000299705,0.000251285,0.000209026,0.00017704,0.000157466,0.000149465,0.000149966,0.00015521,0.000161879,0.00016738,0.000169761,0.000167789,0.000161114,0.000150091,0.000135278,0.000117137,9.63E-05,7.42E-05,5.28E-05,3.43E-05,2.02E-05,1.07E-05,5.12E-06
3.09E-05,3.38E-05,3.72E-05,4.33E-05,5.42E-05,7.03E-05,9.01E-05,0.000111582,0.000133586,0.000156194,0.000179718,0.000203095,0.000223454,0.000237614,0.000244619,0.00024746,0.000252761,0.000268551,0.000301252,0.00035324,0.000422154,0.000502485,0.000588788,0.000678506,0.000772278,0.000871248,0.000973298,0.0010712,0.00115442,0.001213898,0.001247306,0.001262037,0.001274164,0.001303178,0.001364287,0.001461849,0.001587813,0.001726524,0.001862987,0.001989027,0.002103476,0.002207538,0.002300359,0.002378964,0.002442026,0.002493098,0.002539287,0.002585607,0.002629558,0.002661207,0.002669925,0.002652888,0.002617891,0.002577446,0.002539039,0.002500097,0.002451544,0.002385686,0.002300937,0.002200153,0.002085549,0.001955482,0.001805961,0.001635873,0.001452088,0.001270086,0.001108337,0.000979482,0.000884402,0.000813392,0.000753147,0.000694166,0.000633813,0.000574199,0.000517707,0.000463939,0.000410097,0.000353971,0.000296753,0.0002433,0.000199617,0.000169545,0.000152993,0.000146618,0.000145966,0.000147324,0.000148342,0.00014773,0.00014481,0.0001393,0.000131115,0.000120132,0.000106144,8.93E-05,7.04E-05,5.14E-05,3.44E-05,2.09E-05,1.14E-05,5.65E-06
2.20E-05,2.57E-05,3.07E-05,3.86E-05,5.04E-05,6.59E-05,8.34E-05,0.000101719,0.000120668,0.000141227,0.00016406,0.000187962,0.000209822,0.000226554,0.000237763,0.000247221,0.000262122,0.000290549,0.000338417,0.000407263,0.000493943,0.000592583,0.000697798,0.000807019,0.000920025,0.001035895,0.00114987,0.001252883,0.001334583,0.001388271,0.001415119,0.00142562,0.00143742,0.001469793,0.001536437,0.001639786,0.00177026,0.001911516,0.002048638,0.002173868,0.002286414,0.002387945,0.002478791,0.002558481,0.002629308,0.00269812,0.002772913,0.00285572,0.002937421,0.002999753,0.003024745,0.003005564,0.002950591,0.002877355,0.002801125,0.002727159,0.002651592,0.002568108,0.002473488,0.002367916,0.002251364,0.002120406,0.001968992,0.00179354,0.001599061,0.001401119,0.001220599,0.001073816,0.000964816,0.000885302,0.000821559,0.000762702,0.000704635,0.000648265,0.000594802,0.000542421,0.000486806,0.000424757,0.000357612,0.000291569,0.000234582,0.000192165,0.000165014,0.000149687,0.000141227,0.000135621,0.000130699,0.00012569,0.000120422,0.00011482,0.000108655,0.000101373,9.21E-05,8.02E-05,6.58E-05,5.01E-05,3.49E-05,2.21E-05,1.26E-05,6.46E-06
1.51E-05,1.96E-05,2.62E-05,3.57E-05,4.82E-05,6.25E-05,7.73E-05,9.16E-05,0.000106403,0.000123382,0.000143748,0.000166559,0.000188958,0.000208262,0.000224568,0.000242007,0.000267783,0.000309527,0.000372313,0.000456708,0.000558881,0.000672892,0.000793808,0.000919292,0.001048177,0.001177164,0.001298686,0.001402317,0.001479234,0.001527028,0.001552149,0.001568926,0.001595651,0.001648899,0.001737755,0.001860276,0.002004429,0.002153743,0.002294737,0.002421493,0.002534711,0.002637086,0.002729836,0.002813693,0.002892645,0.002975336,0.003070609,0.003179249,0.003288247,0.003373256,0.00340938,0.003384054,0.003303499,0.003188415,0.003062307,0.002940817,0.002828386,0.002722013,0.002616975,0.002509635,0.002396248,0.00227048,0.002123615,0.001949336,0.001750562,0.001542499,0.001347742,0.001185587,0.00106299,0.000973512,0.000904051,0.000843437,0.000786745,0.000733647,0.000683739,0.000633383,0.000576655,0.000509449,0.000433211,0.000355188,0.000284894,0.000229343,0.000190241,0.000164532,0.000147225,0.000134146,0.000123047,0.000113196,0.000104549,9.72E-05,9.11E-05,8.58E-05,8.01E-05,7.24E-05,6.21E-05,4.94E-05,3.59E-05,2.36E-05,1.40E-05,7.38E-06
1.10E-05,1.65E-05,2.46E-05,3.55E-05,4.82E-05,6.13E-05,7.31E-05,8.34E-05,9.38E-05,0.000106719,0.000123856,0.00014478,0.000167278,0.000189337,0.00021147,0.00023775,0.000274825,0.000329407,0.000405461,0.000502514,0.000616113,0.00074042,0.000871226,0.001006798,0.001145487,0.001282118,0.001406846,0.001508451,0.001580319,0.00162516,0.001655508,0.001689889,0.001746678,0.001838136,0.001966537,0.002123644,0.002294,0.002461081,0.002613602,0.002748492,0.002868799,0.002978488,0.0030788,0.003169558,0.003253811,0.003340239,0.003438967,0.003552437,0.003668083,0.003759392,0.003796371,0.003759863,0.003651178,0.00349125,0.003310316,0.003134859,0.00297936,0.002845945,0.002729402,0.002622243,0.002516214,0.002401033,0.00226456,0.002097547,0.001900998,0.001689738,0.001487405,0.001315083,0.001181587,0.001082078,0.001004736,0.000939222,0.000880757,0.000828326,0.000780151,0.000730972,0.000673474,0.000602672,0.000519718,0.000432102,0.000350052,0.000281666,0.000229882,0.00019274,0.000165927,0.000145403,0.000128574,0.000114126,0.000101561,9.09E-05,8.26E-05,7.66E-05,7.17E-05,6.63E-05,5.86E-05,4.82E-05,3.61E-05,2.44E-05,1.48E-05,7.96E-06
9.42E-06,1.59E-05,2.54E-05,3.73E-05,5.02E-05,6.21E-05,7.15E-05,7.85E-05,8.53E-05,9.47E-05,0.000108845,0.000127799,0.000150194,0.00017486,0.00020268,0.000237365,0.000284584,0.000349797,0.000435767,0.000541092,0.000660897,0.000789622,0.000923963,0.001063166,0.001205829,0.001345881,0.001472053,0.001572667,0.00164308,0.001690641,0.00173369,0.001795011,0.001893222,0.002036156,0.002218685,0.002425287,0.00263594,0.002833123,0.003007328,0.003158587,0.003292966,0.003416093,0.003528593,0.003627483,0.003712408,0.003790398,0.00387321,0.003967645,0.00406582,0.004143313,0.004167866,0.004114334,0.003977565,0.003775909,0.003543458,0.003315707,0.003116862,0.002955127,0.002826214,0.002719817,0.002623336,0.002521997,0.002399623,0.002243937,0.002054412,0.001845716,0.001641981,0.001464789,0.001323475,0.001214174,0.001126612,0.001052113,0.000986971,0.000930279,0.000879609,0.000828779,0.000769628,0.000696427,0.000609537,0.000515653,0.000424561,0.000344709,0.000280293,0.000231089,0.000194257,0.000166341,0.000144296,0.000125731,0.000109141,9.42E-05,8.18E-05,7.24E-05,6.59E-05,6.03E-05,5.36E-05,4.47E-05,3.40E-05,2.33E-05,1.43E-05,7.78E-06
9.24E-06,1.66E-05,2.71E-05,4.00E-05,5.32E-05,6.44E-05,7.23E-05,7.73E-05,8.19E-05,8.91E-05,0.00010098,0.000118137,0.000140032,0.00016639,0.00019845,0.000239414,0.000293764,0.000365607,0.000456645,0.000564937,0.000685625,0.000813727,0.000946986,0.001085873,0.001229862,0.001372944,0.001503161,0.00160825,0.001684363,0.001741815,0.001803492,0.001896304,0.002040198,0.002240277,0.002485364,0.002752772,0.003016584,0.003256146,0.003461944,0.003636535,0.003789589,0.003929311,0.004055965,0.004162939,0.004244907,0.004305841,0.004358766,0.004415981,0.00447676,0.004521966,0.004520217,0.004442709,0.004278601,0.004042425,0.003769157,0.003499693,0.003265213,0.003079062,0.002938634,0.002832273,0.00274421,0.002655733,0.002546894,0.002402796,0.002221891,0.002018844,0.001817629,0.001639041,0.00149165,0.001371862,0.001270977,0.001182479,0.001104426,0.001036827,0.00097751,0.000920301,0.000856947,0.000781273,0.000692521,0.000595662,0.000498847,0.000409931,0.000334049,0.000273032,0.000226104,0.00019084,0.000163853,0.000141512,0.000121046,0.000101579,8.41E-05,7.02E-05,6.02E-05,5.29E-05,4.60E-05,3.81E-05,2.91E-05,2.00E-05,1.23E-05,6.73E-06
9.48E-06,1.74E-05,2.87E-05,4.22E-05,5.59E-05,6.72E-05,7.48E-05,7.94E-05,8.34E-05,8.97E-05,0.000100126,0.000115629,0.000136349,0.000162834,0.000196653,0.000240508,0.000297758,0.000371336,0.00046227,0.000568637,0.000686182,0.000810869,0.000941576,0.001080036,0.001226909,0.001376858,0.001517642,0.0016359,0.00172684,0.00180127,0.001884575,0.002007325,0.002192397,0.002445261,0.002751749,0.003083438,0.003407627,0.003698036,0.003942597,0.004145052,0.004318779,0.004475481,0.004616039,0.004730742,0.004809187,0.004851542,0.004870983,0.004884325,0.004897774,0.004898565,0.004858797,0.004749641,0.004557927,0.004295692,0.003997029,0.00370393,0.003449679,0.003249424,0.003101347,0.002993489,0.002908828,0.002826714,0.002725203,0.00258815,0.002413711,0.002216353,0.002018885,0.001839943,0.001686189,0.001553718,0.001435352,0.001327025,0.001229084,0.001143175,0.001068249,0.000999008,0.000927802,0.000848376,0.000758756,0.00066161,0.000562547,0.000467916,0.000383206,0.000312137,0.000256117,0.000213964,0.000182171,0.000156088,0.000131865,0.000108086,8.59E-05,6.74E-05,5.37E-05,4.41E-05,3.67E-05,2.96E-05,2.22E-05,1.52E-05,9.36E-06,5.11E-06
9.58E-06,1.78E-05,2.95E-05,4.36E-05,5.80E-05,7.01E-05,7.87E-05,8.43E-05,8.91E-05,9.55E-05,0.000105403,0.000119541,0.000138602,0.000163721,0.000196719,0.000239948,0.000295982,0.000367024,0.000453918,0.000555289,0.000667966,0.000789156,0.000918895,0.001060014,0.001214287,0.001377193,0.001536335,0.001676765,0.00179117,0.001888333,0.001993602,0.002140006,0.002354428,0.002645856,0.003001013,0.003388579,0.003769825,0.004111711,0.004397597,0.004630514,0.0048263,0.00499981,0.005153217,0.005275237,0.005352004,0.005380505,0.005372998,0.005348354,0.005317072,0.005271445,0.005188192,0.00504213,0.004822555,0.004542497,0.004235206,0.003940052,0.003686743,0.003487207,0.003337812,0.003226389,0.003136754,0.003049449,0.002943772,0.002804768,0.002631263,0.002437009,0.002242264,0.00206207,0.001900201,0.001751966,0.00161159,0.001477603,0.001353074,0.001241978,0.001145175,0.001058908,0.000976553,0.000891965,0.000801957,0.000706697,0.000608838,0.000512637,0.000423273,0.000345733,0.00028315,0.000235398,0.000199024,0.000168871,0.000140625,0.000112735,8.65E-05,6.43E-05,4.76E-05,3.60E-05,2.78E-05,2.13E-05,1.56E-05,1.05E-05,6.36E-06,3.45E-06
9.45E-06,1.77E-05,2.97E-05,4.43E-05,5.97E-05,7.34E-05,8.40E-05,9.18E-05,9.87E-05,0.000106694,0.000117192,0.000130981,0.000148843,0.00017212,0.000202733,0.000242928,0.000295022,0.00036106,0.000442126,0.000537675,0.000645867,0.000765354,0.000897359,0.00104556,0.001212406,0.00139386,0.001577284,0.001746078,0.00188975,0.002013363,0.002139774,0.002302329,0.002531357,0.002841017,0.003222304,0.0036449,0.004067221,0.004451088,0.004775015,0.005039262,0.005259087,0.005449921,0.005614613,0.005742117,0.005818272,0.005839357,0.005816854,0.005769283,0.005707672,0.00562616,0.005505108,0.005324921,0.005081386,0.004792404,0.004491724,0.004213936,0.003980581,0.00379557,0.003650344,0.003531907,0.003426648,0.003319675,0.003195361,0.003042851,0.002862713,0.002667333,0.002473,0.002289916,0.002118212,0.00195195,0.001786401,0.001622564,0.001466534,0.001325335,0.001202528,0.001096398,0.001001427,0.000911435,0.000821914,0.000730606,0.000637315,0.000544081,0.000455221,0.000376096,0.000310643,0.000259252,0.000218613,0.000183706,0.000150617,0.000118311,8.84E-05,6.33E-05,4.43E-05,3.12E-05,2.22E-05,1.58E-05,1.09E-05,7.02E-06,4.13E-06,2.19E-06
9.10E-06,1.73E-05,2.93E-05,4.46E-05,6.13E-05,7.72E-05,9.08E-05,0.00010211,0.000112614,0.000123952,0.000137235,0.000152943,0.000171549,0.000194132,0.000222531,0.000259145,0.000306599,0.000367278,0.000442714,0.00053317,0.000638136,0.000757892,0.000895032,0.001053923,0.001237073,0.001440188,0.001650125,0.001849019,0.002023714,0.002175225,0.002322193,0.002495599,0.002726875,0.003034711,0.003416141,0.003845766,0.004284049,0.004691823,0.005044417,0.005337693,0.005582253,0.005789898,0.005962269,0.006090071,0.006162736,0.006179767,0.006153719,0.006101712,0.006032028,0.005936679,0.005796697,0.005597226,0.0053418,0.005055326,0.004773379,0.004525285,0.004322385,0.004158094,0.004017141,0.003885298,0.003752756,0.003611817,0.003455062,0.003278106,0.003084036,0.002883268,0.002687082,0.002500132,0.002318524,0.002134612,0.001944029,0.001749686,0.001560726,0.001387836,0.001238058,0.001112121,0.001005465,0.000911436,0.000823981,0.00073864,0.000652871,0.000566753,0.000483369,0.000407504,0.000342845,0.000289685,0.000244949,0.000204434,0.000165475,0.000128176,9.46E-05,6.71E-05,4.63E-05,3.17E-05,2.16E-05,1.45E-05,9.33E-06,5.64E-06,3.14E-06,1.59E-06
8.51E-06,1.64E-05,2.83E-05,4.39E-05,6.18E-05,8.01E-05,9.75E-05,0.000113704,0.000129784,0.000147069,0.000166279,0.000187332,0.000209942,0.000234488,0.000262575,0.000296997,0.000341124,0.000397981,0.000469456,0.000556266,0.000658977,0.000779615,0.000922511,0.001092884,0.001292908,0.001517328,0.001752142,0.001978774,0.002182599,0.002361413,0.002529038,0.002711805,0.002939126,0.003231807,0.003592678,0.004003791,0.004432245,0.004842628,0.005209768,0.005524531,0.005789605,0.006009381,0.006182318,0.006301791,0.006364034,0.00637561,0.006352845,0.006312021,0.00625701,0.006174519,0.006042648,0.005848261,0.005600734,0.005331149,0.005076821,0.004862181,0.004689029,0.00454109,0.00439714,0.00424241,0.004071774,0.003885998,0.003687309,0.003478781,0.003266138,0.003057338,0.002858233,0.002667928,0.002478625,0.002280689,0.002069304,0.001848395,0.001629708,0.001427774,0.00125357,0.001110511,0.000994794,0.000898899,0.000815095,0.000737126,0.000660794,0.000584636,0.000510243,0.000441003,0.000379505,0.000325586,0.000276676,0.000230017,0.000184804,0.000142584,0.000105906,7.65E-05,5.44E-05,3.83E-05,2.64E-05,1.76E-05,1.11E-05,6.49E-06,3.49E-06,1.72E-06
7.59E-06,1.48E-05,2.60E-05,4.13E-05,5.98E-05,8.03E-05,0.000101672,0.000123705,0.000147199,0.00017309,0.000201526,0.00023155,0.00026175,0.000291545,0.00032228,0.000357364,0.000401199,0.000457476,0.000528046,0.000613347,0.000714347,0.00083461,0.000980572,0.001158917,0.001371889,0.001613279,0.001868174,0.002117675,0.002346699,0.002550983,0.002739946,0.002934236,0.003158794,0.003433624,0.003765404,0.004143756,0.004544624,0.004939504,0.005305237,0.005628544,0.005903523,0.006125903,0.006290148,0.006392442,0.006436911,0.006438871,0.006420246,0.006397815,0.006371387,0.006321499,0.006221265,0.006056217,0.005837911,0.005600143,0.005379838,0.00519659,0.005044876,0.004902035,0.004743886,0.004556908,0.004341189,0.004105746,0.003861987,0.003619936,0.00338751,0.003170001,0.002968073,0.002775918,0.002582446,0.002376135,0.002151177,0.00191156,0.001670714,0.0014464,0.001253256,0.001097273,0.000975336,0.000879074,0.000799374,0.000728815,0.000662249,0.000597021,0.000532996,0.000471584,0.000413843,0.000359213,0.000306105,0.000253726,0.000203342,0.000157779,0.00011965,8.98E-05,6.72E-05,4.98E-05,3.59E-05,2.47E-05,1.59E-05,9.45E-06,5.18E-06,2.60E-06
6.39E-06,1.25E-05,2.24E-05,3.64E-05,5.46E-05,7.64E-05,0.000101206,0.000129223,0.000161064,0.000197208,0.000237029,0.000278453,0.000318785,0.000356486,0.000392819,0.000432058,0.000479777,0.000540166,0.000614383,0.000701483,0.000801606,0.000919056,0.001062458,0.001240965,0.001458336,0.001708634,0.001976657,0.002243366,0.002493473,0.002721364,0.002933021,0.003143823,0.003373301,0.003638249,0.003946176,0.004291902,0.004659375,0.005027751,0.005377744,0.005694316,0.005965358,0.006179737,0.006328503,0.006409763,0.00643372,0.00642283,0.006404193,0.006396147,0.006396524,0.006381874,0.006321457,0.006198523,0.006023526,0.005828484,0.005646374,0.005491191,0.005352361,0.005204756,0.005024783,0.004801972,0.004541421,0.004258843,0.003972936,0.003699323,0.003447706,0.003221189,0.003016229,0.002823173,0.002628492,0.002419223,0.002188462,0.001939557,0.00168639,0.00144854,0.001243173,0.001078347,0.000951774,0.000854831,0.000777832,0.00071299,0.000654782,0.000599532,0.000545191,0.000490913,0.000436218,0.000380528,0.000323755,0.00026735,0.00021445,0.000168587,0.000131811,0.000103712,8.20E-05,6.41E-05,4.84E-05,3.46E-05,2.31E-05,1.43E-05,8.14E-06,4.25E-06
5.29E-06,1.01E-05,1.81E-05,3.02E-05,4.71E-05,6.90E-05,9.64E-05,0.000129747,0.000169622,0.000216022,0.000267425,0.000320573,0.00037159,0.00041825,0.000462066,0.000508445,0.000564203,0.000633781,0.00071693,0.000810088,0.000911019,0.001023463,0.001157888,0.001326899,0.001537784,0.001787008,0.002060392,0.002338956,0.002606891,0.002857378,0.003094016,0.003328244,0.003574462,0.003844552,0.004143411,0.004467178,0.004804964,0.005142798,0.005466824,0.005763778,0.006019746,0.006220309,0.006354198,0.006419414,0.006427961,0.006404949,0.00637997,0.006373154,0.006383364,0.006387726,0.006355805,0.006270337,0.006139244,0.005989209,0.005845958,0.005716841,0.005587753,0.005433837,0.005234274,0.004982105,0.00468602,0.004365816,0.004044892,0.00374309,0.003472214,0.003234736,0.003024722,0.002829992,0.002635299,0.002426611,0.002196051,0.001945914,0.001689338,0.001445961,0.001233877,0.00106249,0.000930683,0.000830583,0.000753007,0.000690547,0.000637653,0.000589691,0.000542665,0.000493552,0.000440633,0.000383745,0.000324607,0.000266806,0.000214807,0.0001721,0.000139584,0.000115362,9.61E-05,7.88E-05,6.21E-05,4.62E-05,3.21E-05,2.07E-05,1.23E-05,6.67E-06
